4474	113	2
2528	39	2
2493	39	2
4475	34	2
568	80	4
4476	5	2
1714	295	8
4477	4478	4
1322	750	8
2536	4479	3
4480	92	2
2021	113	2
1362	39	2
4481	61	2
3167	32	2
3265	255	3
3950	2707	3
3409	747	6
2408	32	2
4482	5	2
991	86	8
4483	1312	7
4484	4485	4
1366	4486	16
4487	913	6
369	5	2
991	105	6
3446	4488	23
4489	86	8
124	385	2
3771	2596	6
3763	376	21
2721	466	4
4490	32	2
4491	113	2
3235	5	2
4208	396	3
4492	1406	4
3251	396	3
4069	244	4
1374	4493	3
4494	276	14
3174	92	2
4495	34	2
3550	4021	10
695	4496	23
4497	39	2
4498	115	3
1520	3867	6
592	2457	6
4499	5	2
2963	1478	5
746	34	2
2291	61	2
2586	526	6
3532	3300	1
4500	1811	4
4109	5	2
4501	385	2
1943	701	6
3771	866	4
885	5	2
4502	5	2
3495	4503	6
2690	255	3
4504	1594	6
4505	39	2
4223	1975	8
4506	1780	6
3265	21	2
2702	4067	12
415	92	2
3591	5	2
1623	32	2
4507	86	4
4508	34	2
2815	4509	15
2479	2980	6
4510	39	2
4093	1607	4
4511	178	0
4512	3332	15
1664	1097	8
4513	32	2
2399	4514	5
4459	1206	4
1522	4515	7
4516	32	2
312	815	3
4341	5	2
4517	13	4
4518	39	2
1349	164	3
1597	15	15
4519	358	4
592	1817	6
2391	712	3
1547	3506	6
3909	4520	5
4193	210	5
980	72	3
4521	4522	5
4523	235	3
2581	61	2
916	1199	15
3316	1903	4
4524	315	2
3473	1589	8
1358	377	23
3397	4525	15
2003	1428	7
4526	306	3
2365	4527	3
2158	548	8
3534	311	4
1664	39	2
4416	4528	6
4529	192	2
4530	86	8
4531	34	2
4532	36	8
4533	92	2
135	1893	6
764	1505	0
2718	1097	8
4534	5	2
3889	34	2
863	3734	5
4535	34	2
1575	4536	13
2574	377	23
523	1274	15
4537	295	8
4538	385	2
4539	3576	4
2213	396	3
4540	178	0
911	1563	6
4541	242	10
4542	933	2
3025	5	2
420	3462	25
4543	4544	15
592	3199	6
4545	2233	16
426	4546	6
4547	92	2
3512	4548	12
4549	4550	10
4551	366	3
4552	34	2
854	1661	6
796	377	6
4133	39	2
2802	2922	3
1144	164	15
1265	1643	6
4553	192	2
4554	270	3
4010	5	2
1080	315	2
360	115	3
3310	39	2
4555	316	6
3754	113	2
2159	4556	5
3191	4557	4
4558	3465	15
4559	5	2
1115	2099	6
4468	4560	10
4561	61	2
4562	113	2
4563	4564	4
711	4565	14
2265	4566	10
3450	819	4
4567	32	2
91	4568	9
2157	1127	4
4318	1327	5
332	4001	4
1749	4569	14
4570	4571	3
3235	3432	3
2319	34	2
4572	118	38
4573	2407	4
4574	113	2
4575	5	2
294	295	8
1174	720	4
236	4576	6
4577	4170	1
4042	21	2
3163	4578	25
4579	5	2
2564	1711	4
4141	5	2
3361	118	3
4580	192	2
2473	3439	6
4581	4582	6
4583	124	4
21	4584	41
1231	2293	4
3089	4585	6
885	3457	6
4071	3398	3
2608	96	4
4586	385	2
4587	113	2
4588	5	2
584	2354	3
786	1690	4
2221	5	2
348	2121	6
509	4589	3
245	4590	3
3148	5	2
2793	113	2
1321	4591	6
4592	315	2
592	350	6
4579	4593	1
3837	712	15
560	504	4
570	4441	4
4571	4594	12
964	4176	7
3883	4595	10
4094	4596	10
2527	295	6
3846	56	4
1087	96	13
4597	92	2
4598	192	2
4599	4600	6
4601	1960	8
4602	92	2
42	1169	6
4603	56	4
1582	4604	6
2474	192	2
1461	124	4
2582	639	8
3554	32	2
3048	1097	8
2341	92	2
4605	2407	8
4606	34	2
4607	750	8
4608	34	2
3809	295	4
3456	92	2
1584	597	13
865	4607	6
911	1151	6
4609	4610	3
2441	5	2
4611	4612	6
169	80	6
4613	4554	6
280	5	2
1087	2809	6
1173	2345	3
4614	548	8
4615	32	2
4616	720	4
4617	61	2
2087	3518	10
4618	318	6
230	920	23
2082	4619	3
4620	4621	12
3592	34	2
3950	86	8
4622	4623	3
850	39	2
3378	4624	1
4625	235	3
3191	4626	15
2313	4627	0
809	141	4
2844	92	2
4628	1348	6
4629	30	12
2019	61	2
4630	56	6
4631	1219	3
2221	1601	6
2238	125	4
4632	399	14
1087	3719	6
3131	192	2
4633	4634	1
2405	39	2
1816	1011	6
4635	34	2
2995	5	2
1004	4183	10
4636	815	3
3288	3630	6
4637	4466	3
4462	553	4
4039	879	4
4638	396	24
1637	2729	6
4639	4640	14
592	568	6
4641	4642	10
1087	1046	6
4643	412	11
810	39	2
386	32	2
4644	4645	10
1832	4646	1
2700	3013	16
343	1960	4
2128	2971	4
467	4647	6
4648	4649	31
1128	2306	4
3577	483	3
4650	192	2
1411	1136	3
4164	4651	5
2697	4652	3
27	4653	3
3099	4654	6
484	2007	6
975	647	6
3884	228	4
4655	1294	3
4656	34	2
599	92	2
2076	553	4
1246	4657	6
1788	3938	7
4658	1	4
3823	4659	3
2171	1122	10
4660	92	2
2194	255	3
1524	4001	4
3567	318	5
4661	61	2
4482	1129	3
1389	2396	7
4662	1235	5
4118	4663	6
3102	34	2
3144	639	8
4664	358	4
329	5	2
1053	1129	3
4363	709	19
2003	5	2
2126	255	3
1925	795	4
4665	3998	1
3585	4666	6
4667	92	2
4668	92	2
3005	1804	1
2035	1860	6
4669	34	2
4670	34	2
4671	96	20
1326	34	2
4258	396	3
2857	39	2
4672	34	2
42	1452	6
4507	5	2
4631	5	2
4473	113	2
4673	34	2
4674	4183	5
1752	113	2
300	725	8
1929	36	8
2951	2305	6
120	5	2
4675	4676	1
460	4677	4
4678	1097	8
4679	4014	18
4680	866	4
4681	113	2
4682	1201	6
2506	1991	3
4683	4684	6
4227	2602	5
4685	5	2
1995	3	1
4504	444	13
4686	4687	10
4688	815	3
4689	88	4
4690	5	2
3913	34	2
4691	2725	4
777	1517	4
4692	244	8
4693	105	4
2122	113	2
4694	39	2
4695	1281	14
3354	1	0
3395	1136	3
97	4696	7
4697	34	2
4698	1129	3
4233	92	2
1157	866	4
822	3323	6
583	366	3
1087	1912	6
1178	3451	3
3123	2307	0
1265	4699	6
766	4700	6
4701	727	21
349	324	4
4702	377	23
3898	92	2
1794	32	2
2316	32	2
4703	5	2
532	34	2
4657	34	2
4704	5	2
4705	61	2
4706	113	2
3414	639	8
4707	5	2
989	3921	3
2634	358	4
1270	358	4
4708	4709	4
4679	4710	1
4711	34	2
2252	105	4
3626	4712	8
723	32	2
2409	682	4
3243	725	8
2617	32	2
1844	5	2
4713	508	8
3858	4714	1
1279	750	8
4699	3896	3
951	879	6
1555	3937	34
4715	5	2
4716	4717	7
4718	639	8
4719	1696	6
1781	2434	5
1475	295	8
4720	34	2
4688	2698	4
4721	779	9
1149	9	4
4722	1002	4
4723	244	8
4724	2537	3
4725	5	2
2071	528	4
4726	5	2
4727	2403	3
4728	61	2
2406	39	2
4729	315	2
4730	2306	4
768	385	2
784	295	4
4731	4732	15
2998	2113	14
4322	5	2
2224	720	4
4196	200	8
4063	39	2
582	1903	4
4733	1011	6
2122	3236	12
3744	210	4
4247	1775	4
2368	506	4
4575	3182	6
2380	4734	13
3596	13	4
4735	113	2
4418	5	2
2843	962	3
4620	94	2
4736	1424	6
3842	4737	6
4195	200	4
2007	39	2
822	1272	6
4738	34	2
4236	3	1
4724	5	2
1043	4739	3
4018	785	21
14	5	2
3486	5	2
385	621	2
4740	4741	1
4108	94	2
1885	3503	3
3221	3297	6
4353	1496	14
4209	34	2
2521	210	4
4742	34	2
209	39	2
4743	4744	3
3443	2307	9
3857	4745	3
4746	2431	6
4747	4748	6
1732	2637	1
4749	4750	25
4751	34	2
1555	725	8
460	1611	1
4176	2971	23
1921	3043	1
592	3455	6
1198	39	2
3061	3506	7
762	1136	3
4752	4753	3
4754	4664	7
1540	39	2
4755	190	25
2861	155	6
4756	34	2
344	276	5
2005	4757	6
4110	92	2
4758	716	3
3788	47	8
1630	984	4
4759	113	2
657	5	2
2815	4760	4
3416	80	4
1059	202	3
2599	553	4
2221	47	23
2811	504	4
885	4761	6
4762	32	2
4763	105	4
4764	4765	6
4766	34	2
4767	5	2
4768	577	3
4769	92	2
223	5	2
1883	1139	16
756	61	2
1584	70	3
4770	385	2
4771	5	2
3678	453	13
3993	4772	5
806	4773	1
1887	720	4
2347	34	2
3037	2521	6
2275	92	2
4774	32	2
4775	32	2
3999	4776	14
814	2250	4
4090	4777	15
825	7	3
2111	4778	3
4779	4780	1
1477	86	5
691	4781	3
1758	5	2
3711	32	2
505	2375	3
2412	2375	12
592	2916	6
4319	113	2
4782	3987	13
248	2743	6
12	15	3
4783	3497	3
1183	113	2
4163	1222	3
4163	2265	6
2936	4784	6
3092	1811	4
4785	34	2
1436	553	5
4786	4787	1
2374	39	2
1209	1686	13
913	39	2
906	295	8
698	86	8
2494	1894	3
3403	21	2
3758	358	18
3597	13	4
2829	295	8
3496	4760	4
297	3	1
658	13	8
638	15	15
4788	270	3
3896	113	2
4074	4789	6
976	66	6
1004	32	2
4790	466	4
4791	92	2
1819	4792	6
3504	1630	7
3813	224	13
4506	548	8
4793	1689	8
4794	61	2
2656	1811	4
4795	92	2
4796	443	3
4377	192	2
3395	466	4
3840	61	2
1115	2128	6
4258	4797	6
4798	39	2
3714	86	8
2668	313	4
2205	4799	5
4800	295	5
4490	3767	10
4801	34	2
3011	1222	3
2727	1062	6
177	3527	6
81	1235	5
4802	34	2
2175	113	2
1571	4067	3
3570	92	2
4803	4669	6
4718	39	2
1769	94	2
3525	2670	6
2533	56	8
3189	5	2
4804	34	2
4805	4806	3
4807	5	2
2884	4808	14
4809	4810	10
2927	1686	43
4811	56	8
4433	5	2
4812	113	2
1155	1903	4
2225	385	2
4813	315	2
1087	4814	6
1515	4373	15
4815	1445	15
1237	39	2
3143	4816	10
1295	2023	6
1190	86	4
3504	483	3
4817	34	2
3720	4818	4
4555	1653	6
3525	3254	6
4499	3072	3
4196	2135	4
2790	4819	4
4519	5	2
3939	9	13
3277	86	8
1522	141	8
2876	984	8
1450	1856	6
4820	96	6
3649	396	3
4482	358	4
4821	4273	6
2356	417	3
4822	39	2
4823	34	2
4824	2705	15
2315	32	2
4825	4826	13
4827	34	2
456	2749	6
727	768	4
3902	2875	7
1414	1	4
1935	32	2
2427	4828	16
2114	4513	11
65	1381	3
4829	315	2
4830	4831	15
4832	5	2
1498	295	23
1172	4833	6
4834	4835	6
4836	5	2
112	1222	24
3183	346	7
4837	32	2
1801	506	4
4838	377	4
3566	2385	7
555	113	2
754	396	3
1839	5	2
4839	4840	14
4685	3348	4
4841	4842	10
976	1381	3
4800	1287	5
4843	39	2
3712	34	2
4497	1004	4
1807	39	2
1276	647	4
4844	3107	3
4845	504	4
3976	3904	15
4846	9	4
1646	69	27
4847	39	2
1145	5	2
1284	4848	6
4366	4849	4
403	34	2
1229	92	2
4850	5	2
2669	105	4
4607	39	2
4851	5	2
4852	391	7
1230	358	4
4853	324	4
4854	5	2
4565	92	2
4855	15	15
4856	4857	10
4858	1	4
2656	1529	3
997	39	2
4509	113	2
2506	795	4
3762	3982	14
1713	528	13
4859	2108	6
605	21	2
4860	61	2
3390	466	4
3813	3026	6
4241	5	2
2629	1336	7
3344	36	8
2576	4330	6
3267	34	2
4546	95	6
4861	965	4
4862	61	2
4863	32	2
2149	1097	4
671	21	2
1902	113	2
4864	4253	6
2785	105	4
2688	815	3
22	4865	14
4866	255	15
1350	2978	14
4867	34	2
4760	3169	10
562	295	4
4356	32	2
1341	113	2
4868	385	2
4041	39	2
3886	39	2
625	4869	8
2741	381	4
4870	1046	1
2138	2952	14
888	2547	27
154	34	41
4871	92	2
4872	911	8
4437	4873	9
4874	315	2
1028	86	4
4875	1998	5
3045	5	2
4854	1046	1
3205	553	4
4876	4877	6
4878	4879	10
4878	4742	5
4467	5	2
4880	34	2
4881	34	2
4416	5	2
2803	141	4
4174	815	3
2901	4431	7
4882	815	3
3228	4883	12
4430	34	2
4884	4885	15
3229	4886	6
4887	56	5
4888	4233	4
296	13	4
4889	113	2
3505	92	2
4836	4890	3
4891	4892	8
907	5	2
4893	13	0
4894	214	3
4895	32	2
3485	4896	11
4897	4898	6
2697	4899	14
4743	244	8
3323	39	2
4900	750	8
4901	185	1
426	2187	6
2707	94	2
2185	61	2
1840	5	2
126	4902	4
4903	5	2
4904	759	6
4905	4906	5
805	4907	15
4424	4388	4
4086	113	2
4908	295	8
4909	39	2
4910	34	2
4911	92	2
2601	61	2
3249	984	4
3003	3003	0
4790	4912	1
4913	21	2
4914	118	3
360	4915	1
4736	5	2
4230	2915	1
3579	5	2
579	2220	4
4916	34	2
3186	385	2
711	4917	6
2401	4918	15
2626	21	2
4349	1122	10
472	5	2
4	1811	4
811	5	2
1640	1	0
4439	5	2
1249	4046	5
327	1747	6
3124	86	23
424	4281	1
911	4783	6
985	255	3
3991	4919	13
4805	4920	19
4921	2265	6
3037	3080	6
2718	1097	23
42	919	6
93	113	2
4922	118	3
4279	920	6
4923	113	2
2871	4924	4
3984	70	3
3597	13	8
4925	39	2
4926	4927	44
3657	1457	30
4928	34	2
4929	984	8
3383	4930	16
4931	34	2
1737	4932	14
1450	4933	16
1230	5	2
4934	34	2
3771	460	6
3518	34	2
4129	5	2
2904	2390	6
413	476	3
2169	553	4
930	39	2
4822	4935	3
1216	113	2
2473	5	2
4936	3856	7
1764	1992	7
4937	639	8
1547	2173	6
3819	4938	6
1941	5	2
592	1176	6
4939	4940	6
604	105	4
3969	86	4
4941	34	2
3415	419	4
765	34	2
564	1416	1
1997	3762	21
1945	98	3
4942	3935	2
1166	5	2
3496	5	2
822	3534	6
3917	5	2
2796	94	2
2400	2754	6
3116	105	4
1739	4943	8
3991	2407	8
3604	1244	8
4944	396	3
4063	4945	7
4946	4947	15
3185	957	14
2190	3302	0
1214	39	2
359	1975	4
4948	3365	28
4302	5	2
4949	3348	6
4950	5	2
3393	36	8
4917	385	2
2296	306	3
3873	56	6
1366	4951	6
4694	124	8
146	1914	14
4952	1222	3
3171	5	2
4953	2474	14
4954	34	2
2508	4955	15
4214	4956	6
3959	34	2
4957	2497	3
812	4958	15
3307	5	2
1972	5	2
1720	971	6
2132	32	2
669	4959	25
282	4960	0
889	4961	10
3425	4962	14
822	3382	6
895	1496	13
4309	32	2
1293	5	2
2168	34	2
3620	4963	16
4964	1249	11
1801	39	2
2315	34	2
4803	324	4
4965	13	4
4966	255	3
3188	92	2
3893	4631	7
2757	1097	4
4424	118	3
377	385	2
3052	1219	3
3220	5	2
3354	291	0
4658	324	23
4967	4968	9
4969	34	2
18	80	4
4970	244	8
919	295	8
3538	3121	6
2303	4640	13
4971	39	2
119	3516	7
3368	466	4
4695	318	4
3499	548	8
1427	1844	6
2910	5	2
1108	4972	8
4973	92	2
2352	192	2
4974	4975	5
4545	3285	3
4458	4976	10
2914	32	2
4977	61	2
4978	4979	7
4980	34	2
190	483	3
848	2306	4
509	377	4
4001	385	2
4981	34	2
4982	34	2
1128	508	23
3484	3331	3
410	34	2
2654	295	4
4983	4984	6
4985	113	2
3756	34	2
4986	1991	3
2876	984	4
2870	487	3
1034	4987	45
3680	4988	5
1296	866	4
2351	815	3
3597	39	2
4807	281	15
1148	5	2
1734	1145	19
76	92	2
4989	508	4
4990	192	2
2020	3182	4
1868	1127	4
2465	385	2
1005	5	2
734	647	4
4098	5	2
4991	15	3
1237	4992	15
2315	90	0
592	1735	6
938	595	3
3409	1192	6
4993	86	8
1783	255	3
2070	5	2
4994	39	2
4995	113	2
1954	4996	3
2538	3702	6
4997	118	3
4998	34	2
4999	5000	25
5001	506	4
2207	5002	6
5003	34	2
1420	5004	11
1581	5005	6
552	5	2
1647	92	2
2117	200	23
3883	3734	5
5006	113	2
5007	396	3
5008	795	13
2969	2692	3
3439	4560	5
5009	92	2
5010	3348	10
5011	5012	5
2805	5013	3
5011	5014	10
1452	295	4
1547	4032	6
1354	1570	0
3316	3095	6
530	699	3
897	56	5
5015	1725	7
5016	1004	6
5017	548	8
1558	105	4
3176	4804	16
2999	34	2
2195	1909	1
450	13	8
813	1178	6
1284	5	2
679	5018	6
3965	39	2
348	3845	6
5019	5	2
5020	34	2
5021	34	2
4152	4291	6
4191	466	8
1505	324	0
5022	1129	24
3380	5023	3
3497	113	2
865	2368	6
4039	5024	13
3694	2102	1
5025	92	2
3367	5026	12
346	2107	1
870	3425	7
5027	5028	10
4913	685	8
1477	32	2
3009	712	3
4883	113	2
3387	5	2
1095	2180	10
2871	5	2
2896	1686	18
4424	1686	18
3698	5029	1
2208	577	3
5030	94	2
5031	1690	4
4760	32	2
938	5032	1
3670	56	4
221	39	2
3444	3578	1
2619	453	4
3127	5033	1
3566	5034	11
1657	831	5
4757	2293	4
3962	1127	4
4297	1755	4
858	5	2
5035	4164	14
5036	47	8
4194	639	8
2388	2225	23
4964	1607	4
1116	39	2
813	507	6
1005	553	4
3595	86	4
426	2609	6
3213	1	4
2646	39	2
2971	34	2
3834	5	2
5037	61	2
4445	508	8
3922	5038	19
4904	3072	3
5039	879	4
4953	5040	14
1087	3418	6
3016	5041	10
928	2025	4
5042	2816	3
5043	5	2
5044	5	2
3217	5045	6
2079	483	3
535	1903	5
2259	3659	0
1986	5046	4
367	92	2
5047	5	2
1042	2025	4
327	5	2
5048	548	8
4679	3451	3
1872	639	8
2602	34	2
4061	32	2
911	3361	6
5049	366	3
1976	4013	3
2089	1120	23
5050	3709	3
701	5051	5
4232	5	2
5052	154	2
461	1244	8
5053	5054	10
4375	647	5
5055	295	8
2404	1462	6
2685	2272	6
3805	3992	4
5056	548	8
5002	39	2
4477	270	3
447	32	2
2639	4496	4
4850	5057	4
2103	5	2
5058	39	2
1754	39	2
4835	92	2
3505	920	5
4052	2361	3
3887	235	3
5059	92	2
5060	506	4
5061	113	2
5062	210	5
5063	154	2
3771	2732	6
4647	5	2
5064	4667	4
3287	34	2
5065	34	2
5066	4826	13
3385	506	4
5067	315	2
1013	324	4
5068	5069	4
4691	274	3
2492	396	3
5070	3454	14
492	61	2
4695	2443	1
5071	5	2
1568	561	6
5072	96	4
3577	3275	6
5073	1219	3
3809	3628	6
5074	34	2
1960	191	0
428	1097	8
2355	5075	6
1069	5076	6
1427	3357	6
35	2165	6
3476	2691	7
3390	5	2
2176	92	2
426	4152	6
4153	1545	7
4884	5	2
5077	315	2
424	5	2
95	32	2
529	5	2
5078	4574	3
1514	5079	15
3771	4822	6
2327	295	4
808	385	2
5015	5	2
4875	192	2
5080	34	2
2138	553	4
5081	1598	16
1225	295	4
41	315	2
4251	255	3
5082	5083	6
100	5	2
3692	936	6
2625	47	8
2575	13	4
3033	1004	6
2684	5084	15
1605	476	3
5085	113	2
5027	5086	5
5087	315	2
3619	39	2
3729	647	4
437	32	2
3643	5	2
1236	1097	23
4367	2946	6
3806	4899	10
5088	34	2
1084	5089	1
3572	255	3
653	5090	3
2338	5091	14
3862	5	2
3869	828	4
4686	92	2
702	553	4
1106	2338	34
3744	4567	14
5092	3016	15
3728	866	4
2560	39	2
5000	32	2
5093	32	2
4153	228	13
5094	94	2
5095	92	2
5096	96	4
4338	4719	7
3775	56	4
885	166	6
5097	642	3
4187	2212	3
2125	295	5
4248	92	2
1590	2482	4
5098	447	4
2506	1281	20
5099	34	2
1146	5100	6
1547	224	13
2660	295	4
2769	39	2
822	312	6
5101	4485	4
5102	34	2
3783	39	2
3491	32	2
2381	396	3
1115	3717	6
486	5103	1
5104	113	2
4422	3451	3
5105	113	2
5106	5	2
5107	5108	3
5109	756	3
3179	39	2
4906	154	2
5110	34	2
4952	984	4
1374	141	4
5111	92	2
440	712	3
5112	3655	3
4133	5113	1
3462	5114	4
2634	2116	14
1155	5115	6
1963	5116	12
2005	2292	6
5117	5118	4
1038	34	2
1616	4711	16
1850	2692	3
2491	153	6
3654	191	0
633	4562	3
897	5119	10
4228	2025	4
5120	5121	1
3435	113	2
5122	5	2
829	5123	5
225	508	8
1137	5	2
5124	92	2
34	621	2
3245	5125	3
5126	577	3
1700	32	2
5127	667	3
2140	32	2
351	5	2
4264	5128	6
2393	2407	8
3010	5129	6
2721	88	4
1810	768	4
5130	385	2
4307	1541	3
1075	3	1
4093	712	3
4297	2683	3
2803	2921	6
5131	318	4
186	1251	4
4859	15	3
131	5	2
4628	453	4
3949	5132	9
2524	5	2
3525	2487	6
3101	5133	3
4307	212	1
813	728	6
3274	5134	10
3294	2954	6
1703	5	2
1090	3484	7
1112	4990	14
2642	3511	7
5135	5136	3
5137	2100	3
3556	2293	4
4788	1406	6
656	5138	3
5139	4738	16
5140	5	2
5141	5142	9
2911	1744	13
5143	192	2
2954	39	2
626	4690	6
3207	301	5
2848	5	2
467	1163	6
1315	5144	5
1115	4913	6
5145	21	2
2884	1903	4
1355	47	8
858	5146	6
5147	34	2
2597	92	2
2171	32	2
2099	39	2
5148	5149	15
4313	5150	14
5151	5152	6
4066	39	2
3536	5094	3
931	3824	6
3130	4308	15
4564	92	2
5153	113	2
5154	105	4
4449	164	3
807	808	4
2463	4993	6
354	141	4
5155	5156	12
1194	5	2
1854	2239	3
692	80	4
687	39	2
5157	5158	3
5159	1505	18
5160	385	2
5161	92	2
3330	5162	14
2045	132	6
1523	39	2
4699	86	8
3125	750	8
4338	5	2
5163	113	2
5097	13	23
22	56	4
355	815	3
2073	178	4
4181	5164	10
2880	235	3
5165	113	2
1469	5166	21
5167	5168	6
5169	2976	3
3546	5	2
318	34	2
5170	92	2
646	3621	4
2359	984	8
10	5171	5
970	5	2
4450	39	2
426	4313	6
3870	15	3
5172	553	4
1115	2418	6
4431	118	3
409	639	8
5173	315	2
3043	3443	0
1646	3194	8
5058	141	4
5174	39	2
2045	39	2
4400	410	18
4309	5175	5
246	295	4
1121	5	2
5176	32	2
5166	531	21
1414	519	14
381	192	2
1522	642	3
3960	2894	3
3374	5177	0
1959	5178	3
2250	5179	9
4305	21	2
1900	306	3
5180	2129	6
3011	3469	6
785	80	13
159	1399	3
2182	86	8
2691	80	4
981	295	5
2279	3832	1
2743	5181	18
2677	61	2
4360	86	4
5182	5183	15
4925	3451	3
4920	5	2
2833	396	3
5184	5185	11
440	5	2
719	32	2
389	313	4
4220	873	3
3845	13	4
5186	113	2
5187	504	4
1261	1046	6
4186	192	2
3251	647	4
2532	315	2
772	647	4
5188	5189	1
5190	5191	15
1017	4413	11
5192	5193	6
3646	3072	3
2539	3216	4
5194	32	2
5195	61	2
4534	5196	6
5197	61	2
2946	5198	1
208	5199	3
1126	5	2
2090	366	3
640	3353	7
5200	39	2
3490	815	3
5201	5202	14
5203	2833	7
1083	4461	3
2780	750	8
5204	5205	6
4172	86	4
5206	4183	5
1873	965	4
239	30	3
5207	34	2
5208	5209	6
5210	34	2
5211	34	2
205	39	2
300	4818	4
5212	34	2
1177	295	8
982	39	2
3429	5	2
2994	134	6
5213	13	23
3536	808	4
2942	750	8
3998	528	4
4503	39	2
2459	39	2
5214	5215	15
5216	2806	8
5217	113	2
5218	5219	7
5220	34	2
5179	34	2
4218	32	2
3343	39	2
549	5221	6
3816	5222	6
1500	940	4
2374	506	4
4718	712	3
2274	39	2
1212	39	2
2842	410	13
646	2407	8
4079	5223	8
4718	5224	4
5225	113	2
1155	313	4
5226	141	8
3360	39	2
4270	5227	10
4758	866	4
1985	32	2
2540	5228	16
3729	141	8
1951	5229	10
19	2014	3
4920	1219	3
2023	3193	3
3836	396	3
1836	476	3
3319	5	2
1735	5	2
5230	750	8
5231	4182	6
4790	5232	6
2259	291	0
2532	5233	0
2751	1219	3
4783	911	8
129	9	5
767	712	15
822	5234	6
3275	720	4
5235	255	3
2053	39	2
1750	5236	6
823	1002	4
795	5237	10
4637	647	6
947	262	1
5238	1967	8
1528	5239	25
5240	5241	3
2188	2288	3
5242	80	4
3586	725	8
878	5243	10
5244	1454	13
5245	113	2
2928	34	2
4224	5246	16
883	5247	6
5248	5	2
1146	4685	6
5249	80	4
5250	92	2
3604	39	2
2573	5	2
2692	113	2
1162	34	2
5251	192	2
1262	5240	7
5252	32	2
5253	244	4
5254	21	2
42	104	6
2688	5	2
4253	39	2
5255	244	4
2023	4480	6
1662	192	2
5256	1136	3
5257	5258	4
3034	2879	16
1871	5259	3
5260	92	2
4437	32	2
5261	113	2
3938	1004	6
1539	5022	3
5262	34	2
1282	5	2
2364	4553	14
1969	178	23
5263	447	18
4882	1624	4
5264	228	6
198	39	2
4320	815	3
1576	592	7
259	5265	6
2436	5266	3
5267	672	4
211	504	4
307	3321	0
4839	1029	3
592	4920	6
5268	1454	4
3629	32	2
5269	828	4
2506	3351	14
1193	32	2
5270	4540	45
5271	34	2
1465	4996	3
3034	3907	3
1207	5	2
2922	113	2
2885	940	4
3775	889	8
1511	3576	4
1278	5	2
5272	113	2
5273	815	3
4531	291	5
1422	318	4
5274	113	2
882	5	2
4507	5275	3
4019	92	2
1899	5276	3
5277	92	2
5278	5279	4
1715	32	2
5280	34	2
4931	377	0
1625	3388	3
1057	5281	1
5282	113	2
1301	828	4
5283	920	5
5284	5207	10
4236	178	4
5285	466	4
5286	32	2
3113	5287	3
5092	4384	1
80	385	2
5098	4826	13
5216	1136	3
5288	1097	8
5289	2898	3
5053	84	5
5056	21	2
2650	21	2
4492	4579	6
3328	1660	3
2599	255	3
2471	735	14
1242	725	8
5290	385	2
911	13	4
2745	4095	6
4283	2261	4
5291	61	2
5292	5	2
5109	720	4
5293	61	2
5294	2371	6
5295	32	2
4320	39	2
3488	113	2
2024	3603	7
1624	34	2
2983	2150	14
5296	3817	15
2396	672	6
2541	5011	4
5297	3147	24
5298	80	4
4157	92	2
1993	4001	4
1174	5299	1
5254	1648	3
1582	5	2
4448	5	2
5300	1957	6
247	32	2
1581	3065	6
1516	39	2
5301	358	4
3268	1105	6
79	5302	1
2494	4001	4
3221	86	8
1612	5303	4
5118	92	2
434	682	4
3085	1281	5
916	5	2
3809	5304	6
5305	34	2
5306	828	4
4782	3451	3
1603	92	2
784	706	7
345	34	2
3162	2376	1
2262	228	4
1034	3210	2
3728	5307	6
5308	34	2
1983	5309	3
940	385	2
5310	224	13
3318	34	2
5311	34	2
5312	34	2
3748	86	4
5313	15	3
5314	2671	6
5315	5316	3
3745	2074	6
5317	92	2
4924	92	2
5318	4581	25
3246	2675	16
5319	34	2
5320	86	8
2676	295	4
2737	86	4
3601	3828	7
156	113	2
5321	4581	7
3940	725	8
2366	508	8
5322	5323	16
852	5	2
5324	295	8
38	86	8
1774	815	3
3837	5	2
5325	5326	3
5327	5328	4
5329	5330	1
5331	39	2
4532	2993	6
4549	32	2
114	2952	13
5182	5	2
3761	769	15
674	4202	3
5332	92	2
4745	113	2
2958	1686	18
751	5333	6
777	647	6
4815	466	4
4230	5334	6
2576	88	23
747	4027	13
4251	5	2
5335	1755	5
2507	2188	6
3670	4046	11
862	3451	3
885	2674	6
2119	94	2
2154	13	4
1050	5069	4
5336	5337	3
5260	5338	10
550	5	2
1846	72	3
1069	5339	6
3820	113	2
1943	1902	3
4483	1134	3
4429	113	2
5340	34	2
1809	1611	1
2751	5341	6
2463	5180	6
5342	34	2
626	4496	4
2977	34	2
2855	4521	6
1395	483	3
5343	5	2
1629	4534	7
1233	318	4
2484	483	3
4740	5344	3
1109	5	2
5345	3992	4
4347	39	2
2703	39	2
3551	5	2
5346	5347	4
3393	845	3
5348	5349	3
5350	113	2
5351	34	2
2265	32	2
1748	154	2
5352	5347	6
4674	5353	10
3945	1305	7
550	213	7
1095	466	5
4315	5	2
1043	597	6
1904	5354	15
1261	223	6
5355	396	3
719	5356	9
1584	3785	7
61	621	2
5341	3483	10
1505	90	9
3364	5357	10
1017	36	8
3196	34	2
1192	815	3
5358	4496	23
3086	192	2
2084	815	3
521	2909	7
764	90	0
2279	295	8
55	39	2
83	1129	3
467	1690	4
2069	224	4
5359	1894	3
5360	32	2
